      62      1082.8458       616.0944         0.0000         0.0000         -36515.2620      4001.4668         0.0083         0.0000         0.0000         -30814.8467         0.0000    -30814.8467    -30814.8467         0.0000          -6063.2339     -6088.0671     79507.0000     -6063.2339     -6088.0671
      63      1082.5542       616.3249         0.0000         0.0000         -36518.6358      4001.7938         0.0100         0.0000         0.0000         -30817.9529         0.0000    -30817.9529    -30817.9529         0.0000          -6069.0244     -6090.4637     79507.0000     -6069.0244     -6090.4637
      64      1096.0823       617.0404         0.0000         0.0000         -36525.1619      4003.0752         0.0148         0.0000         0.0000         -30808.9491         0.0000    -30808.9491    -30808.9491         0.0000          -6090.2989     -6092.5756     79507.0000     -6090.2989     -6092.5756
      65      1083.0603       616.3812         0.0000         0.0000         -36519.3008      4001.8842         0.0105         0.0000         0.0000         -30817.9647         0.0000    -30817.9647    -30817.9647         0.0000          -6070.5646     -6090.8300     79507.0000     -6070.5646     -6090.8300
      66      1082.8137       616.3559         0.0000         0.0000         -36519.0080      4001.8432         0.0103         0.0000         0.0000         -30817.9848         0.0000    -30817.9848    -30817.9848         0.0000          -6069.8706     -6090.6746     79507.0000     -6069.8706     -6090.6746
      67      1082.5280       616.3112         0.0000         0.0000         -36519.9198      4001.6815         0.0110         0.0000         0.0000         -30819.3882         0.0000    -30819.3882    -30819.3882         0.0000          -6070.3980     -6092.2763     79507.0000     -6070.3980     -6092.2763
      68      1082.3181       616.2680         0.0000         0.0000         -36520.8295      4001.5250         0.0117         0.0000         0.0000         -30820.7068         0.0000    -30820.7068    -30820.7068         0.0000          -6071.0054     -6093.8509     79507.0000     -6071.0054     -6093.8509
      69      1082.1258       616.1867         0.0000         0.0000         -36522.6465      4001.2281         0.0132         0.0000         0.0000         -30823.0928         0.0000    -30823.0928    -30823.0928         0.0000          -6072.4841     -6096.9408     79507.0000     -6072.4841     -6096.9408
      70      1082.6513       616.0434         0.0000         0.0000         -36526.2678      4000.6983         0.0165         0.0000         0.0000         -30826.8585         0.0000    -30826.8585    -30826.8585         0.0000          -6076.4789     -6102.8663     79507.0000     -6076.4789     -6102.8663
      71      1087.3395       615.8346         0.0000         0.0000         -36533.4329      3999.8958         0.0242         0.0000         0.0000         -30830.3390         0.0000    -30830.3390    -30830.3390         0.0000          -6088.4475     -6113.5340     79507.0000     -6088.4475     -6113.5340
      72      1111.2446       615.7286         0.0000         0.0000         -36547.5123      3999.3264         0.0439         0.0000         0.0000         -30821.1687         0.0000    -30821.1687    -30821.1687         0.0000          -6128.6292     -6130.4718     79507.0000     -6128.6292     -6130.4718
      73      1088.8587       615.8052         0.0000         0.0000         -36534.8541      3999.7765         0.0259         0.0000         0.0000         -30830.3878         0.0000    -30830.3878    -30830.3878         0.0000          -6091.4811     -6115.4816     79507.0000     -6091.4811     -6115.4816
      74      1088.4305       615.8127         0.0000         0.0000         -36534.4719      3999.8073         0.0254         0.0000         0.0000         -30830.3960         0.0000    -30830.3960    -30830.3960         0.0000          -6090.6438     -6114.9637     79507.0000     -6090.6438     -6114.9637
      75      1084.5920       615.6585         0.0000         0.0000         -36538.3942      3999.3511         0.0316         0.0000         0.0000         -30838.7610         0.0000    -30838.7610    -30838.7610         0.0000          -6098.7383     -6121.2294     79507.0000     -6098.7383     -6121.2294
      76      1083.7971       615.5575         0.0000         0.0000         -36542.2753      3999.0536         0.0385         0.0000         0.0000         -30843.8286         0.0000    -30843.8286    -30843.8286         0.0000          -6109.5463     -6126.8290     79507.0000     -6109.5463     -6126.8290
      77      1091.3462       615.5156         0.0000         0.0000         -36549.9081      3998.9349         0.0543         0.0000         0.0000         -30844.0571         0.0000    -30844.0571    -30844.0571         0.0000          -6139.2631     -6135.9923     79507.0000     -6139.2631     -6135.9923
      78      1143.0544       616.0731         0.0000         0.0000         -36564.6535      4000.6068         0.0940         0.0000         0.0000         -30804.8252         0.0000    -30804.8252    -30804.8252         0.0000          -6231.0377     -6146.0943     79507.0000     -6231.0377     -6146.0943
      79      1086.1800       615.5092         0.0000         0.0000         -36546.2445      3998.9129         0.0463         0.0000         0.0000         -30845.5961         0.0000    -30845.5961    -30845.5961         0.0000          -6123.5667     -6131.9052     79507.0000     -6123.5667     -6131.9052
